State,Latitude,Longitude,StoreID,Franchisee
New York,43.0761,-77.6066,3435,Allan F. Erwin
New York,43.2109,-77.9398,3436,Allan F. Erwin
New York,43.177,-77.558,3437,Allan F. Erwin
New York,41.430701,-74.427968,3439,Allan F. Erwin
New York,43.223232,-77.695874,3440,Allan F. Erwin
New York,41.146,-73.8607,3441,Robert L. III Cookston
New York,40.847352,-73.238003,3442,Raja Shahid Ali
New York,43.051,-74.3516,3443,Matthew J. Denman
New York,42.1021,-76.0483,3444,Larry De Busk
New York,41.1161,-74.1532,3445,Muhammad Riaz Khan
New York,42.996999,-78.185528,3447,Allan F. Erwin
New York,40.7068,-73.7511,3448,MD Shueb Ahmed
New York,40.6851,-73.4676,3449,Mohammed Faruk Shek
New York,41.932204,-74.012069,3451,Shahid Mahmood
New York,40.6976,-73.3191,3452,Nur Mohammed
New York,42.265506,-73.761726,3453,Shahid Mahmood
New York,40.8117,-73.9544,3454,Anthony Maestri
New York,43.103466,-77.485345,3455,Allan F. Erwin
New York,40.829281,-73.94821,3456,Robert L. III Cookston
New York,42.713834,-73.828226,3457,Timothy R. Jarvis
New York,41.146,-73.9898,3458,Muhammad Riaz Khan
New York,40.7993,-73.2477,3459,Raja Shahid Ali
New York,43.302006,-73.585071,3461,Byron O'Hara
New York,42.860697,-73.76664,3462,Imran Siddiqui
New York,40.7882,-73.9711,3463,John M. Cilmi
New York,40.870501,-73.004724,3468,Christopher M. Hanley
New York,40.804344,-72.851355,3469,Robert L. III Cookston
New York,40.695286,-73.390057,3471,Mili A. Bhuyan
New York,40.8388,-73.4125,3473,Robert L. III Cookston
New York,40.7359,-73.4957,3474,Yash P. Sharma
New York,43.159678,-77.566524,3476,Allan F. Erwin
New York,42.077532,-78.461243,3480,William H. Parris
New York,42.8866,-77.2848,3484,Christopher J. MacPherson
New York,42.879664,-78.698259,3485,Allan F. Erwin
New York,40.5997,-73.7539,3486,Nur Mohammed
New York,43.0467,-77.0898,3487,Gregory E. Gray
New York,41.298591,-73.888211,3488,Robert L. III Cookston
New York,40.937397,-72.649918,3489,Carlos Gonzalez
New York,40.831557,-73.029915,3493,Christopher M. Hanley
New York,42.153715,-76.821352,3494,Christopher J. MacPherson
New York,40.867702,-72.549175,3495,Carlos Gonzalez
New York,41.38873,-73.72533,3496,Mili A. Bhuyan
New York,42.996784,-75.986487,3497,Jacob Chong
New York,42.992186,-78.821804,3500,Allan F. Erwin
New York,40.7258,-73.2494,3501,Raja Shahid Ali
New York,44.6972,-73.4801,3502,Timothy R. Jarvis
New York,43.3093,-73.6439,3503,Byron O'Hara
New York,43.334202,-73.676548,3505,Byron O'Hara
New York,41.78419,-73.931696,3507,John M. Cilmi
New York,40.774,-73.5149,3509,Yash P. Sharma
New York,41.613577,-73.914281,3510,John M. Cilmi
New York,40.7985,-73.9411,3511,John M. Cilmi
New York,43.136576,-76.129196,3513,Michael S. Lee
New York,40.7882,-73.651,3514,Sanan Malik
New York,41.0593,-74.0198,3515,Muhammad Riaz Khan
New York,41.1057,-74.0338,3516,John M. Cilmi
New York,40.7076,-73.8172,3517,Yash P. Sharma
New York,43.1473,-76.2304,3519,Gregory E. Gray
New York,42.959155,-78.815574,3520,Allan F. Erwin
New York,40.7654,-73.817,3521,Yash P. Sharma
New York,40.6795,-73.7609,3522,MD Shueb Ahmed
New York,40.6918,-73.8637,3523,Yash P. Sharma
Georgia,34.1225,-83.76362,3525,Gregory B. Fox
New York,40.757698,-73.874113,3526,Yash P. Sharma
Georgia,33.6875,-85.1508,3527,Joseph M. Podsen
New York,40.6754,-73.8124,3528,Nur Mohammed
New York,40.597,-74.0851,3529,Yash P. Sharma
New York,40.742296,-73.873919,3531,Yash P. Sharma
New York,40.669076,-73.714454,3534,MD Shueb Ahmed
New York,40.767527,-73.912029,3535,Yash P. Sharma
New York,40.8545,-73.9069,3536,Robert L. III Cookston
New York,40.88541,-73.861845,3537,Robert L. III Cookston
Georgia,33.60777,-84.4449,3539,Joseph M. Podsen
New York,43.994045,-75.900193,3540,Allan F. Erwin
New York,40.5883,-73.6719,3544,Mohammed Faruk Shek
New York,40.6801,-73.9421,3545,Raja Shahid Ali
New York,41.028537,-73.791069,3550,Robert L. III Cookston
New York,40.954894,-73.865643,3551,Robert L. III Cookston
New York,40.9107,-73.8826,3552,John M. Cilmi
New York,40.665541,-73.951149,3554,Mili A. Bhuyan
New York,40.921317,-73.788019,3555,John M. Cilmi
New York,40.9137,-73.8372,3557,John M. Cilmi
New York,42.7867,-73.9112,3558,Allan F. Erwin
Georgia,34.35463,-84.04548,3560,Michael L. Orcutt
Georgia,33.79872,-84.75567,3561,Michael L. Orcutt
Georgia,34.584803,-83.762221,3562,Joseph M. Podsen
Georgia,33.501857,-84.244682,3564,Michael L. Orcutt
Georgia,34.8434,-85.0474,3565,Justin S. Shoemaker
Georgia,32.10752,-81.154809,3566,Michael L. Orcutt
Georgia,33.40582,-84.706436,3567,Michael L. Orcutt
Georgia,33.9989,-83.9048,3568,Jonathan Accary
Georgia,34.659017,-84.487699,3569,Joseph M. Podsen
Georgia,34.876044,-83.962587,3570,Joseph M. Podsen
Georgia,32.116093,-81.248452,3571,Michael L. Orcutt
Georgia,34.1751,-83.9111,3572,Gregory B. Fox
Georgia,34.46984,-84.42539,3574,Michael L. Orcutt
Georgia,34.873446,-84.308412,3575,Joseph M. Podsen
Georgia,31.141877,-83.425063,3576,Ricky E. Teel
Georgia,32.1915,-83.17466,3577,Brian Liezert
Georgia,31.619246,-81.899538,3578,Michael L. Orcutt
Georgia,34.177715,-84.417518,3581,Michael L. Orcutt
Georgia,34.247454,-84.306533,3582,Michael L. Orcutt
Georgia,34.147827,-84.833011,3583,Michael L. Orcutt
New York,40.8672,-73.6307,3584,Yash P. Sharma
Georgia,34.354973,-82.909773,3586,Joseph M. Podsen
Georgia,34.6133,-83.5233,3587,Joseph M. Podsen
Georgia,33.041407,-84.983624,3590,Michael L. Orcutt
Georgia,33.457531,-82.191964,3591,Kerri-Lea Hayman
Georgia,33.52862,-84.66212,3593,Michael L. Orcutt
New York,40.711412,-73.856543,3595,Yash P. Sharma
New York,40.740928,-73.902154,3596,Yash P. Sharma
New York,40.669779,-73.842097,3597,Nur Mohammed
New York,40.92093,-73.128675,3601,Christopher M. Hanley
New York,42.7462,-73.7612,3602,Timothy R. Jarvis
New York,40.996499,-73.671666,3603,Robert L. III Cookston
New York,40.8307,-73.6928,3604,Nur Mohammed
New York,40.863501,-73.320669,3605,Nur Mohammed
New York,40.76393,-73.3215,3607,Mili A. Bhuyan
New York,40.7326,-73.6855,3609,Robert L. III Cookston
New York,40.729392,-73.78105,3612,Yash P. Sharma
New York,40.7325,-73.9971,3616,Robert L. III Cookston
New York,40.8581,-73.0978,3617,Christopher M. Hanley
New York,40.945432,-72.940908,3621,Christopher M. Hanley
New York,40.730943,-73.981484,3622,Robert L. III Cookston
New York,40.765416,-73.007999,3623,Christopher M. Hanley
New York,40.7095,-73.5962,3624,Robert L. III Cookston
New York,40.700208,-73.649732,3625,Hafizur Rahman
New York,40.640638,-73.640051,3626,Mili A. Bhuyan
New York,40.731251,-73.460158,3628,Mili A. Bhuyan
New York,40.632661,-73.889571,3630,Raja Shahid Ali
New York,40.780109,-73.243442,3631,Raja Shahid Ali
New York,40.7475,-73.5416,3633,Yash P. Sharma
New York,40.6535,-73.5837,3634,Mili A. Bhuyan
New York,40.933703,-73.027572,3635,Christopher M. Hanley
New York,40.670836,-73.525494,3636,Robert L. III Cookston
New York,40.766452,-73.07454,3637,Raja Shahid Ali
New York,40.806033,-73.073586,3639,Christopher M. Hanley
New York,40.65391,-73.95922,3640,Mili A. Bhuyan
New York,40.6334,-73.9189,3643,Mili A. Bhuyan
New York,40.6216,-73.9359,3644,Mili A. Bhuyan
New York,40.619,-74.0298,3645,Yash P. Sharma
New York,40.6535,-73.8866,3646,Raja Shahid Ali
New York,40.6356,-73.9679,3647,Yash P. Sharma
New York,40.5792,-73.9814,3649,Yash P. Sharma
New York,40.665255,-73.989583,3650,Yash P. Sharma
New York,40.6483,-73.9492,3651,Mili A. Bhuyan
New Jersey,40.648954,-74.344645,3652,Waqas Yaqoob
New York,40.693249,-73.973261,3653,Yash P. Sharma
New York,40.652294,-74.006391,3654,Yash P. Sharma
New York,40.6869,-73.9905,3655,Yash P. Sharma
New York,40.619,-74.0089,3656,Yash P. Sharma
New York,40.87685,-73.84697,3657,Robert L. III Cookston
New York,40.8337,-73.8568,3659,Robert L. III Cookston
New York,40.8455,-73.8646,3660,Robert L. III Cookston
New York,40.7306,-73.1942,3665,Raja Shahid Ali
New York,40.8352,-73.9081,3667,Robert L. III Cookston
New York,40.66183,-73.920891,3668,Raja Shahid Ali
New York,40.67,-73.9082,3669,Raja Shahid Ali
New York,40.522603,-74.215043,3670,Yash P. Sharma
New York,40.5428,-74.1639,3673,Yash P. Sharma
New York,40.756,-73.3592,3675,Mili A. Bhuyan
New York,40.6136,-74.1584,3676,Yash P. Sharma
New York,40.819899,-73.913275,3677,Robert L. III Cookston
New York,40.827,-73.8227,3678,Robert L. III Cookston
New York,40.7084,-73.9435,3679,Yash P. Sharma
New York,40.8663,-73.9253,3680,John M. Cilmi
New York,40.7436,-73.9947,3681,Robert L. III Cookston
New York,40.7161,-74.0071,3682,MD Shueb Ahmed
New York,40.8506,-73.9376,3683,Robert L. III Cookston
New York,40.8013,-73.965,3684,Robert L. III Cookston
New York,40.778,-73.9804,3685,John M. Cilmi
New York,40.7551,-73.9654,3686,Robert L. III Cookston
New York,40.7444,-73.9792,3687,John M. Cilmi
New York,40.7689,-73.955,3688,John M. Cilmi
New York,40.782535,-73.945223,3689,John M. Cilmi
New York,40.8842,-73.9024,3691,Robert L. III Cookston
New York,40.7937,-73.943,3692,John M. Cilmi
New York,40.755442,-73.988808,3693,Robert L. III Cookston
New York,40.719869,-73.983156,3694,Robert L. III Cookston
New York,40.711982,-73.996808,3695,MD Shueb Ahmed
New York,40.825629,-73.501346,3698,Yash P. Sharma
Massachusetts,42.0888,-72.5436,3700,Augusto S. Jr. Garcia
Massachusetts,42.1209,-72.7472,3701,Paulo R. Naves
Massachusetts,42.135,-72.5239,3703,Augusto S. Jr. Garcia
Massachusetts,42.442683,-73.230505,3705,Joseph V. Zonfrilli
Massachusetts,42.657426,-71.137227,3706,Geoffrey D. Schembechler
Massachusetts,42.030493,-71.229446,3707,Jeffrey P. Dufficy
Massachusetts,42.3051,-71.3146,3708,Henry G. Askew
Massachusetts,42.603507,-72.591617,3710,Scott D. Akers
Massachusetts,42.702071,-73.107749,3712,Joseph V. Zonfrilli
Massachusetts,42.4161,-71.1546,3713,Yunus Karakus
Massachusetts,42.4577,-71.1387,3714,Tamer Mikhail
Massachusetts,42.408208,-71.10396,3715,Henry G. Askew
Massachusetts,42.4685,-71.067,3716,Len Ceglarski III
Massachusetts,42.234073,-71.746618,3717,Jeff Zadeh
Massachusetts,42.429388,-71.047722,3718,David / Dominic Jenks / Benvenuti
Massachusetts,42.3937,-71.1207,3719,Mohammad A. El-Sibai
Massachusetts,42.3645,-72.5371,3720,Nancy Gesualdi 
Massachusetts,42.091796,-70.706364,3721,Murat Taskaynatan
Massachusetts,42.270028,-72.672124,3722,Scott D. Akers
Massachusetts,42.1215,-70.9163,3723,Robert E. Benson
Massachusetts,41.756548,-70.73197,3725,Murat Taskaynatan
Massachusetts,42.0494,-71.8753,3726,Jeffrey P. Dufficy
Massachusetts,42.08089,-72.044883,3729,Jeffrey P. Dufficy
Massachusetts,42.262207,-71.820688,3730,Henry G. Askew
Massachusetts,42.665064,-71.577883,3731,Keith Bell
Massachusetts,42.579624,-71.79507,3732,David / Dominic Jenks / Benvenuti
Massachusetts,42.5749,-72.0068,3733,David / Dominic Jenks / Benvenuti
Massachusetts,42.523771,-71.758644,3734,David / Dominic Jenks / Benvenuti
Massachusetts,42.330678,-72.633672,3736,Scott D. Akers
Massachusetts,42.1805,-71.2047,3737,Andrew L. Polvay
Massachusetts,42.283043,-71.413934,3738,Henry G. Askew
Massachusetts,42.244655,-71.99545,3739,Keith Bell
Massachusetts,42.34764,-71.10581,3741,David / Dominic Jenks / Benvenuti
Massachusetts,42.35458,-71.1337,3742,David / Dominic Jenks / Benvenuti
Massachusetts,42.3316,-71.2071,3743,Celal Fatih Gokdag
Massachusetts,42.2757,-71.1399,3744,Bentan Kilinc
Massachusetts,42.348725,-71.159753,3745,David / Dominic Jenks / Benvenuti
Massachusetts,42.364913,-71.180544,3746,Rabih Chaouki Saroufim
Massachusetts,42.2521,-71.1191,3747,Henry G. Askew
Massachusetts,42.369706,-71.112211,3748,Mohammad A. El-Sibai
Massachusetts,42.4134,-71.0103,3749,Henry G. Askew
Massachusetts,42.2412,-70.9912,3750,Robert P. Rivard
Massachusetts,42.535,-71.2374,3751,Henry G. Askew
Massachusetts,42.4822,-73.2465,3752,Joseph V. Zonfrilli
Massachusetts,42.382995,-71.1807,3755,Bentan Kilinc
Massachusetts,42.59371,-72.232795,3756,Keith Bell
Massachusetts,42.5908,-71.2053,3757,Yunus Karakus
Massachusetts,42.463848,-70.964097,3758,Henry G. Askew
Massachusetts,42.698386,-71.163928,3759,Henry G. Askew
Massachusetts,41.636137,-70.949079,3760,Nelson Hockert-Lotz
Massachusetts,41.6977,-71.1598,3761,Seth Hockert-Lotz
Massachusetts,41.683196,-70.934081,3762,Anthony J. Jr. Squizzero
Massachusetts,41.6955,-71.1404,3763,Carlos H. Ferreira
Massachusetts,41.6146,-70.9355,3764,Nelson Hockert-Lotz
Massachusetts,42.798274,-70.874968,3765,Viken Dumeciyan
Massachusetts,41.9169,-71.0908,3766,Carlos H. Ferreira
Massachusetts,42.847304,-70.911248,3767,Keith Bell
Massachusetts,41.968595,-71.336203,3768,Jeffrey P. Dufficy
Massachusetts,42.617491,-70.651824,3769,David / Dominic Jenks / Benvenuti
Massachusetts,42.517925,-70.895435,3770,David / Dominic Jenks / Benvenuti
Massachusetts,42.6512,-71.3336,3771,Henry G. Askew
Massachusetts,41.872969,-70.928145,3772,Sara Andrade 
Massachusetts,42.384232,-70.999986,3773,Henry G. Askew
Massachusetts,42.649677,-71.305784,3774,Henry G. Askew
Massachusetts,42.047096,-71.010308,3775,Carlos H. Ferreira
Massachusetts,42.15007,-72.47333,3777,Carlos H. Ferreira
Massachusetts,41.9347,-71.2993,3778,Jeffrey P. Dufficy
Massachusetts,41.574956,-70.582845,3779,Kris Rich Jones
Massachusetts,42.558331,-70.881933,3782,David / Dominic Jenks / Benvenuti
Massachusetts,42.420035,-71.687609,3783,David / Dominic Jenks / Benvenuti
Massachusetts,42.3618,-71.0641,3784,David / Dominic Jenks / Benvenuti
Massachusetts,42.7227,-71.159,3785,Henry G. Askew
Massachusetts,42.77754,-71.077889,3787,David / Dominic Jenks / Benvenuti
Massachusetts,42.39202,-71.565832,3788,Jeff Zadeh
Massachusetts,42.3168,-71.3634,3789,Celal Fatih Gokdag
Massachusetts,42.292219,-71.121975,3790,Bentan Kilinc
Massachusetts,41.884554,-71.065771,3791,Carlos H. Ferreira
Massachusetts,41.889806,-71.11964,3792,Carlos H. Ferreira
Massachusetts,42.383326,-71.236707,3793,Jeffrey P. Dufficy
Massachusetts,42.1957,-71.0607,3794,Jeffrey P. Dufficy
Massachusetts,41.677652,-71.160179,3795,Carlos H. Ferreira
Massachusetts,42.042642,-70.851712,3796,Robert E. Benson
Massachusetts,42.272505,-71.093299,3797,Jeffrey P. Dufficy
Florida,30.342222,-81.536944,3800,Thomas R. Lewis
Florida,25.9906,-80.1424,3801,Thomas R. Lewis
Florida,30.4434,-86.6018,3802,Franklin L. Pichardo
Florida,26.527,-80.1227,3803,Brian K. Jandrew
Florida,28.692953,-81.328186,3805,Ahsan M. Sheikh
Florida,25.7479,-80.3033,3806,Ahsan M. Sheikh
Florida,27.767463,-82.645182,3808,Brian K. Jandrew
Florida,26.65764,-80.11173,3809,Brian K. Jandrew
Florida,27.165361,-80.225842,3810,Mohammad A. Zebib
Florida,25.686171,-80.444826,3811,Mohammad A. Zebib
Florida,25.766997,-80.36813,3812,Mohammad A. Zebib
Florida,28.0864,-82.4595,3813,Brian K. Jandrew
Florida,28.468173,-82.510581,3814,Jerry A. Longen
Florida,26.154382,-81.720045,3815,Alvaro C. Farace
Florida,25.003746,-80.523932,3817,Murphy D. III Ranson
Florida,27.89419,-82.669594,3819,Brian K. Jandrew
Florida,26.682,-81.8789,3820,Alvaro C. Farace
Florida,28.384405,-81.50185,3821,Richard C. Traenkner
Florida,25.875907,-80.324075,3822,Richard C. Traenkner
Florida,27.001872,-82.125461,3823,Paul J. Zdanowicz
Florida,28.552921,-81.36836,3824,Richard C. Traenkner
Florida,26.907306,-82.039956,3825,Paul J. Zdanowicz
Florida,27.2266,-82.4933,3826,Brian K. Jandrew
Florida,28.669382,-81.442288,3827,William D. III Blalock
Florida,26.217786,-80.156194,3828,William D. III Blalock
Florida,25.766459,-80.202021,3829,William D. III Blalock
Florida,26.665982,-80.20378,3830,Christa E. Soto
Florida,28.550996,-81.617512,3831,Tyler H. Dahn
Florida,26.671157,-80.246864,3832,Christa E. Soto
Florida,28.479183,-81.441813,3833,Richard C. Traenkner
Florida,28.599666,-81.243643,3834,Richard T. Ceide
Florida,28.396641,-81.405173,3835,Richard C. Traenkner
Florida,26.836035,-80.060979,3836,Brian K. Jandrew
Florida,30.698389,-86.122033,3837,Jerry A. Longen
Florida,28.8239,-81.6585,3838,Daryl S. Ross
Florida,25.785199,-80.336041,3839,Daryl S. Ross
Florida,28.661346,-81.17878,3840,Ahsan M. Sheikh
Florida,28.128753,-82.502943,3841,Jerry A. Longen
Florida,26.169352,-80.297535,3842,Jerry A. Longen
Florida,30.225912,-81.387296,3843,Ahsan M. Sheikh
Florida,25.713407,-80.449751,3844,Ahsan M. Sheikh
Florida,27.491328,-82.562553,3845,Erin M. Mullins
Florida,27.768309,-82.336632,3848,Jerry A. Longen
Florida,30.193924,-84.370654,3849,Jerry A. Longen
Florida,26.204808,-81.800437,3850,Charles Spero
Florida,25.7837,-80.2312,3851,Charles Spero
Florida,26.355325,-81.782772,3852,Christopher Earnest
Florida,30.159345,-85.751955,3854,Douglas A. DeGood
Florida,30.247358,-85.648269,3856,Douglas A. DeGood
Florida,28.905673,-81.227098,3857,Anthony S. Reulbach
Florida,25.778723,-80.290503,3858,Anthony S. Reulbach
Florida,27.995761,-81.686962,3859,Brian K. Jandrew
Florida,30.180124,-85.795273,3860,Douglas A. DeGood
Florida,26.111026,-80.136923,3862,Douglas A. DeGood
Florida,30.149346,-81.634085,3863,Ahsan M. Sheikh
Florida,28.48019,-81.28878,3864,Ahsan M. Sheikh
Florida,30.2244,-85.890418,3865,Douglas A. DeGood
Florida,27.272998,-80.341048,3866,Mohammad A. Zebib
Florida,30.75199,-85.549595,3867,Jerry A. Longen
Florida,26.477743,-81.833193,3869,Brian K. Jandrew
Florida,28.565149,-81.741378,3870,Keith W. Sherrick
Florida,25.848892,-80.120457,3871,Keith W. Sherrick
Florida,28.182498,-81.824286,3872,Jarred S. Fischler
Florida,30.376485,-86.350951,3873,Russell K. Sr. Orsted
Florida,30.1036,-83.5812,3874,Michael W. Walker
Florida,27.04638,-82.253874,3875,Brian K. Jandrew
Florida,28.333589,-81.501237,3876,Richard C. Traenkner
Florida,27.31507,-80.4023,3877,Richard C. Traenkner
Florida,30.194498,-81.83046,3878,Ahsan M. Sheikh
Florida,26.8087,-80.1048,3879,Brian K. Jandrew
Florida,26.5915,-80.1148,3880,Jahanfar N. Moghadam
Florida,28.756056,-81.345092,3881,William D. III Blalock
Florida,30.388758,-86.426251,3882,Franklin L. Pichardo
Florida,26.604212,-81.648615,3883,Alvaro C. Farace
Florida,26.5798,-81.991,3884,Nancy Drury
Florida,28.068506,-82.73966,3885,Brian K. Jandrew
Florida,28.509,-82.5792,3886,Jerry A. Longen
Florida,26.93456,-82.290603,3888,Paul J. Zdanowicz
Florida,25.786305,-80.141397,3889,Paul J. Zdanowicz
Florida,27.0739,-82.4003,3890,Brian K. Jandrew
Florida,26.1703,-80.0999,3891,William Dawson
Florida,25.760467,-80.425532,3892,William Dawson
Florida,28.8324,-82.3286,3893,Jerry A. Longen
Florida,30.3137,-81.7822,3894,Ahsan M. Sheikh
Florida,28.436279,-81.472129,3897,Richard C. Traenkner
New Jersey,39.8152,-75.2578,3900,Mohammed Shamsuzzaman Joarder
Rhode Island,41.845199,-71.405442,3901,William J. Christina
Rhode Island,41.8161,-71.3571,3902,Joseph V. Zonfrilli
Rhode Island,41.7592,-71.3425,3903,Joseph V. Zonfrilli
Massachusetts,42.182661,-71.858204,3904,Sara Andrade 
Rhode Island,41.862681,-71.455488,3905,William J. Christina
Rhode Island,41.832337,-71.441086,3906,Robert P. Rivard
Rhode Island,41.8098,-71.4209,3907,William J. Christina
New Jersey,40.681592,-74.44743,3909,Nehal M. Patel
Rhode Island,41.760831,-71.404978,3910,James A. Pardy
Rhode Island,41.7164,-71.4001,3911,James A. Pardy
Rhode Island,41.716537,-71.523501,3913,James A. Pardy
Rhode Island,41.6833,-71.525,3914,Gregory S. Lyons
Rhode Island,41.6928,-71.2777,3915,Joseph V. Zonfrilli
New Jersey,41.160161,-74.579567,3916,Massoud Ansari
New Jersey,39.939842,-75.119435,3917,Mohammed Shamsuzzaman Joarder
New Jersey,39.567478,-74.369935,3918,Mohammed Shamsuzzaman Joarder
Connecticut,41.265638,-73.130339,3919,Massoud Ansari
Rhode Island,41.784057,-71.45956,3920,Joseph V. Zonfrilli
Rhode Island,41.820043,-71.470148,3921,Joseph V. Zonfrilli
Rhode Island,41.978002,-71.459304,3924,Natasha M. Botelho
New Jersey,40.7335,-74.0584,3925,Shafiq A. Khan
Connecticut,41.4695,-72.8169,3926,Mohammed J. Uddin
Connecticut,41.410669,-73.096522,3927,Nasir U. Ahmad
Connecticut,41.8672,-72.4686,3928,Neil A. Warren
Rhode Island,41.9164,-71.4053,3929,Robert P. Rivard
Rhode Island,41.8813,-71.3908,3930,Joseph V. Zonfrilli
Rhode Island,41.8696,-71.3545,3931,Jeffrey P. Dufficy
New Jersey,40.9559,-74.1817,3932,Wellington Martinez
Rhode Island,42.007807,-71.508366,3935,Robert P. Rivard
Rhode Island,41.426139,-71.480817,3936,Eric A. York
Rhode Island,42.005717,-71.585678,3937,Natasha M. Botelho
Rhode Island,41.6337,-71.4684,3938,Gregory S. Lyons
New Jersey,39.75809,-74.24621,3940,Jason M. Parmer
New Jersey,41.037042,-74.700378,3941,Massoud Ansari
New Jersey,39.086099,-74.819801,3942,Mohammed Shamsuzzaman Joarder
New Jersey,39.7654,-74.892,3943,Mohammed Shamsuzzaman Joarder
New Jersey,40.83653,-74.11416,3944,Mohammad S. Khan
Rhode Island,41.373281,-71.820514,3945,Paul J. Amaral
New Jersey,40.104182,-74.38932,3946,Mohammed Shamsuzzaman Joarder
New Jersey,40.80418,-74.366436,3948,Murat Atar
Rhode Island,41.537282,-71.291137,3950,Marc Desjardins
Rhode Island,41.5064,-71.3014,3951,Joseph V. Zonfrilli 
New Jersey,40.201436,-74.027594,3955,Mohammad S. Khan
New Jersey,40.8182,-73.9934,3956,Mohammad S. Khan
New Jersey,39.6872,-74.991,3957,Mohammed Shamsuzzaman Joarder
New Jersey,40.808791,-74.166213,3958,Mohammad I. Khokhar
New Jersey,40.9105,-74.0734,3959,Mohammad S. Khan
New Jersey,40.921967,-74.268633,3960,Wellington Martinez
New Jersey,40.707511,-74.208813,3961,Mohammad S. Khan
New Jersey,40.9154,-74.1729,3963,Clifton William Dunn
New Jersey,40.260333,-74.549739,3965,Mohammed Shamsuzzaman Joarder
New Jersey,40.326316,-74.797705,3967,Sameh M. Mechael
New Jersey,40.1459,-74.226,3968,Mohammed Shamsuzzaman Joarder
New Jersey,40.9947,-74.3502,3969,Wellington Martinez
New Jersey,40.44131,-74.42396,3970,Hadi Vahidi
New Jersey,40.227872,-74.669272,3971,Sameh M. Mechael
New Jersey,41.0574,-74.1391,3972,Rashid Tanoli
New Jersey,40.33175,-74.306474,3973,Aydin Kamalinejad
New Jersey,40.409842,-74.039994,3974,Mohammad S. Khan
New Jersey,40.8805,-74.7315,3975,Syed Akhtar Zaidi
New Jersey,40.7266,-74.151,3976,Mohammed Shamsuzzaman Joarder
New Jersey,39.972339,-74.870013,3977,Mohammed Shamsuzzaman Joarder
New Jersey,41.00015,-73.953112,3979,Massoud Ansari
New Jersey,40.747611,-74.191177,3980,Mohammad S. Khan
New Jersey,40.854331,-74.83001,3981,Massoud Ansari
New Jersey,40.492741,-74.861332,3982,Shobhana D. Patel
New Jersey,40.56,-74.3394,3984,Massoud Ansari
New Jersey,40.855614,-74.143737,3985,Mohammad S. Khan
New Jersey,40.775989,-74.24001,3986,Mohammad S. Khan
New Jersey,40.7718,-74.03,3987,Shafiq A. Khan
New Jersey,40.88086,-74.644527,3988,Massoud Ansari
New Jersey,40.757881,-74.152918,3989,Mohammed Shamsuzzaman Joarder
New Jersey,40.669768,-74.914874,3990,Massoud Ansari
New Jersey,40.758,-74.9822,3991,Mohammad S. Khan
New Jersey,40.363776,-74.664482,3992,Muhammad Ratib Khan
Massachusetts,42.377559,-71.067068,3993,Mohammad A. El-Sibai
New Jersey,40.253792,-74.338599,3995,Subhash C. Talwar
Rhode Island,41.870532,-71.522297,3996,William J. Christina
Massachusetts,42.200723,-70.943889,3997,Robert P. Rivard
Maryland,38.699576,-75.78892,3998,Andrew Kent
New Jersey,40.798068,-74.148093,3999,Malak S. Beniamien
Connecticut,41.2706,-72.5006,4000,Lee S. Prior
Connecticut,41.687919,-72.770226,4001,Robert L. III Cookston
Connecticut,41.826705,-72.730898,4002,Rahman Chowdhury
Connecticut,41.7678,-72.6995,4003,Rahman Chowdhury
Connecticut,41.739964,-72.684109,4005,Rahman Chowdhury
Connecticut,41.73263,-72.734201,4007,Neil A. Warren
Connecticut,41.997264,-72.595008,4009,Nancy Gesualdi 
Connecticut,41.793197,-72.524456,4010,Neil A. Warren
Connecticut,41.764364,-72.610063,4011,Mohammed D Islam
Connecticut,41.535841,-73.052021,4012,Adam Michael Warren
Connecticut,41.856,-72.6398,4015,Rahman Chowdhury
Connecticut,41.549716,-73.015055,4020,Adam Michael Warren
Connecticut,41.4897,-73.0557,4024,Mohammed Iqbal
Connecticut,41.242309,-73.033825,4025,Nasir U. Ahmad
Connecticut,41.27524,-72.990376,4027,Nasir U. Ahmad
Connecticut,41.3207,-72.8628,4029,Mohammed J. Uddin
Connecticut,41.578773,-73.411846,4030,Massoud Ansari
Connecticut,41.3176,-72.9448,4033,Mohammed J. Uddin
Connecticut,41.3893,-72.8992,4035,Mohammed J. Uddin
Connecticut,41.0373,-73.601,4036,Zafeer Ahmed Bhatti
Connecticut,41.352021,-73.080916,4039,Nasir U. Ahmad
Connecticut,41.1945,-73.1988,4041,Robert L. III Cookston
Connecticut,41.1411,-73.2594,4042,Zafeer Ahmed Bhatti
Connecticut,41.4129,-73.4511,4044,Massoud Ansari
Connecticut,41.1341,-73.4245,4046,Robert L. III Cookston
Connecticut,41.091207,-73.518399,4047,Robert L. III Cookston
Connecticut,41.371229,-72.071819,4050,Nuno M. Amaral
Connecticut,41.346026,-72.110964,4051,Nuno M. Amaral
Connecticut,41.546935,-72.650987,4052,Andrew M. Elmeer
Connecticut,41.5475,-72.095,4053,Mark H. Massey
Connecticut,41.538356,-72.808777,4055,Mohammed Iqbal
Connecticut,41.6909,-72.9223,4058,Mohammed Iqbal
Pennsylvania,41.130637,-75.361682,4059,Khushminder S. Bhullar
Connecticut,41.7146,-72.2164,4060,Neil A. Warren
Connecticut,41.048033,-73.56288,4062,Robert L. III Cookston
Connecticut,41.8052,-72.2444,4065,Neil A. Warren
